ANNEE;CD_STATION;NBPREL;MOYPTOT;MAXPTOT;MINMOLRECH;MAXMOLRECH;MINMOLQ;MAQMOLQ
2007;00054X0169/F1;4;0;0;18;96;0;0
2007;00057X0245/F1;2;0;0;18;96;0;0
2007;00057X0248/F4;2;0,02;0,04;61;96;0;1
2007;00061X0118/F8;4;0,0125;0,02;18;96;0;1
2007;00066X0042/SO;2;0,28;0,35;19;19;2;2
2007;00068X0122/F9;1;0,02;0,02;61;61;1;1
2007;00071X0015/F;2;0;0;19;19;0;0
2007;00075X0158/F15;2;0,015;0,02;19;19;1;1
2007;00085X0063/F2;2;0;0;19;19;0;0
2007;00103X0308/F3;3;0,03;0,03;18;96;1;1
2007;00104X0156/F4;2;0,02;0,03;18;96;1;2
2007;00108X0005/GC1;4;0,16;0,19;18;96;2;2
2007;00113X0010/P1;2;0,065;0,08;18;36;1;2
2007;00115X0030/P1;13;0,262307692;0,32;36;96;2;3
2007;00116X0001/P1;4;0,18;0,25;18;96;2;2
2007;00118X0027/SO;2;0,06;0,08;19;99;1;2
2007;00118X0039/F;2;0,005;0,01;19;99;0;1
2007;00122X0001/F1;1;0,04;0,04;61;61;2;2
2007;00122X0156/F3;2;0,005;0,01;18;96;0;1
2007;00126X0128/SO;2;0,05;0,06;19;19;1;2
2007;00127X0336/F;2;0,329;0,658;31;99;0;11
2007;00143B0027/F1;1;0;0;61;61;0;0
2007;00144D0129/F1;2;0;0;19;19;0;0
2007;00144D1166/F6;1;0;0;61;61;0;0
2007;00147B3049/F2BULL;1;0,06;0,06;96;96;1;1
2007;00163X0081/F;3;0,06;0,07;18;96;2;3
2007;00163X0083/F3;3;0,113333333;0,14;18;96;2;3
2007;00164X0059/P1;4;0,1375;0,16;18;96;2;2
2007;00164X0069/F1;12;0,175833333;0,21;18;96;3;3
2007;00167X0003/F1;14;0,287142857;0,43;18;96;1;7
2007;00171X0113/P1;12;0,290833333;0,39;36;96;2;3
2007;00173X0047/SO;2;0,135;0,16;19;19;2;2
2007;00175X0032/F1;2;0,045;0,06;18;96;1;2
2007;00176X0057/SO;2;0,035;0,04;19;20;1;1
2007;00177X0047/SO1;2;0,05;0,07;19;99;1;2
2007;00178X0012/P1;2;0,055;0,07;18;96;1;2
2007;00178X0020/SO;2;0,025;0,03;19;20;1;1
2007;00181X0088/E1;2;0,105;0,14;19;19;1;2
2007;00182X0001/S1;2;0,15;0,17;19;99;2;3
2007;00184X0149/P1;2;0,165;0,17;18;96;3;5
2007;00186X0005/SO;2;0,075;0,09;19;19;1;2
2007;00188X0063/SO1;2;0,035;0,04;19;19;1;1
2007;00188X0067/F3;3;0;0;18;96;0;0
2007;00191X0033/F1;2;0,03;0,04;18;96;1;2
2007;00192X0137/F2BIS;3;0,036666667;0,1;29;95;0;3
2007;00194D0214/F1;2;0,01;0,01;29;61;1;1
2007;00195X0163/F1;3;0,056666667;0,07;18;96;2;2
2007;00196X0053/P1;2;0;0;61;96;0;0
2007;00197X0113/F1;4;0,0375;0,06;18;96;1;3
2007;00198X0235/F2;2;0,035;0,04;18;96;2;2
2007;00198X0326/F1;2;0,11;0,13;19;30;4;5
2007;00201B0019/F19;1;0,04;0,04;18;18;2;2
2007;00204X0216/F2;1;0;0;61;61;0;0
2007;00205X0091/F1;3;0,023333333;0,03;18;96;1;1
2007;00208X0002/F1;1;0;0;61;61;0;0
2007;00225X0016/F6;1;0;0;18;18;0;0
2007;00234X0001/F1;3;0,123333333;0,13;18;96;2;2
2007;00234X0242/F1;1;0,08;0,08;12;12;2;2
2007;00238X0067/F1;1;0;0;12;12;0;0
2007;00241X0230/HY;2;0,015;0,02;19;21;1;1
2007;00247X0032/P1;3;0,003333333;0,01;18;96;0;1
2007;00248X0053/F2;3;0,006666667;0,01;18;96;0;1
2007;00251X0005/P1;3;0,02;0,02;18;96;1;1
2007;00252X0003/P1;3;0,083333333;0,09;18;61;2;2
2007;00253X0031/F1;3;0,04;0,07;29;96;1;2
2007;00254X0017/P1;1;0,01;0,01;96;96;1;1
2007;00256X0090/SO1;2;0,055;0,1;19;30;1;3
2007;00262X0040/SO1;2;0,04;0,05;19;99;1;2
2007;00264X0074/F1;2;0,04;0,05;29;96;1;2
2007;00265X0002/P1;2;0,015;0,02;18;96;1;1
2007;00266X0017/SO;2;0,145;0,2;19;30;3;3
2007;00266X0049/P1;2;0,06;0,07;18;96;2;2
2007;00267X0355/F1;2;0,02;0,04;19;99;0;2
2007;00268X0021/SO;2;0,28;0,42;31;99;4;9
2007;00271X0060/F2;3;0,05;0,06;18;96;2;2
2007;00272X0032/F4;3;0,03;0,05;18;96;1;2
2007;00275X0028/SO;2;0,04;0,06;19;19;1;2
2007;00276X0032/P1;2;0,025;0,04;18;96;1;2
2007;00282X0094/F1;1;0,03;0,03;96;96;1;1
2007;00285X0123/P1;1;0,02;0,02;61;61;1;1
2007;00285X0375/SO1;2;0,075;0,11;30;99;2;5
2007;00287X0122/PSEF;1;0,06;0,06;61;61;2;2
2007;00298X0012/F2;1;0,05;0,05;61;61;1;1
2007;00324X0043/HY;2;0,65;1,11;19;32;4;5
2007;00326X0110/EOLIE;2;0,18;0,19;19;99;3;3
2007;00328X0014/HY;2;0,17;0,18;19;19;3;3
2007;00328X0054/MY;2;0,18;0,21;19;99;3;3
2007;00335X0141/FEXPL1;1;0;0;12;12;0;0
2007;00343X0001/HY;2;0,025;0,03;19;19;1;1
2007;00343X0047/HY;2;0,095;0,11;19;19;1;2
2007;00344X0058/SO1;2;0,135;0,16;19;99;2;2
2007;00345X0052/HY;2;0,06;0,12;19;19;0;1
2007;00346X0010/F1;1;0;0;12;12;0;0
2007;00353X0059/F1;3;0,02;0,06;18;96;0;1
2007;00353X0097/F2;2;0,02;0,04;18;96;0;2
2007;00354X0069/P1;2;0,055;0,07;18;96;2;4
2007;00356X0045/HY;2;0,06;0,1;19;30;1;2
2007;00357X0233/F1;2;0,025;0,04;18;96;1;2
2007;00362X0022/P1;2;0,115;0,13;18;18;2;2
2007;00364X0044/P1;1;0;0;61;61;0;0
2007;00367X0006/P1;2;0;0;18;18;0;0
2007;00368X0052/SO1;2;0,4;0,44;19;99;5;6
2007;00368X0053/SO1;2;0,035;0,04;19;19;1;1
2007;00372X0075/P1;1;0,01;0,01;61;61;1;1
2007;00377X0002/P1;2;0,04;0,08;12;61;0;2
2007;00378X0002/P1;2;0,125;0,14;18;61;2;2
2007;00378X0030/SO1;2;0,16;0,16;19;99;2;2
2007;00378X0136/SO1;2;0,39;0,67;19;99;2;4
2007;00381X0083/SO1;1;0,03;0,03;19;19;1;1
2007;00384X0029/F1;1;0,05;0,05;61;61;1;1
2007;00387X0014/P1;2;0,06;0,12;12;61;0;2
2007;00395X0196/F2;2;0,045;0,09;61;96;0;2
2007;00406X0006/PAEP;1;0,03;0,03;53;53;1;1
2007;00428X0038/HY;9;0,011111111;0,1;84;166;0;1
2007;00436X0069/HY;2;0;0;80;100;0;0
2007;00436X0180/F2;3;0;0;164;166;0;0
2007;00438X0009/HY;2;0;0;166;166;0;0
2007;00443X0017/HY;2;0,09;0,18;166;166;0;2
2007;00448X0027/P;1;0;0;12;12;0;0
2007;00453X0080/HY;2;0,01;0,01;19;19;1;1
2007;00456X0025/HY;2;0,05;0,07;19;99;2;4
2007;00457X0036/HY;2;0,025;0,04;19;99;1;2
2007;00464X0050/HY;2;0,055;0,08;19;99;1;3
2007;00464X0113/HY;2;0,12;0,16;30;99;2;5
2007;00466X0149/PC;1;0;0;12;12;0;0
2007;00468X0028/HY;2;0,015;0,02;19;19;1;1
2007;00471X0075/P.ART;2;0,035;0,06;30;99;1;3
2007;00474X0078/F;1;0;0;12;12;0;0
2007;00478X0099/F01;1;0;0;99;99;0;0
2007;00483X0012/F;1;0;0;12;12;0;0
2007;00485X0056/HY;2;0,045;0,09;19;30;0;3
2007;00488X0027/HY;2;0,06;0,07;19;99;2;4
2007;00488X0042/F;1;0,09;0,09;99;99;2;2
2007;00494X0155/HY;2;0,09;0,1;19;30;3;3
2007;00495X0066/F;2;0,11;0,13;30;99;2;5
2007;00496X0033/HY;2;0,065;0,1;19;30;1;2
2007;00501X0038/HY;2;0,035;0,04;19;30;1;1
2007;00512X0204/P;2;0,16;0,32;184;184;0;1
2007;00515X0118/HY;2;0;0;184;184;0;0
2007;00517X0030/SCE;2;0,26;0,35;184;184;1;2
2007;00518X0001/S1AEP;3;0;0;53;184;0;0
2007;00518X0011/SO;2;0,03;0,06;184;184;0;1
2007;00535X0003/PAEP;1;0;0;53;53;0;0
2007;00567X0040/HY;2;0,055;0,11;164;166;0;2
2007;00568X0045/P;9;0,05;0,11;165;168;0;2
2007;00574X0138/F;1;0,024;0,024;84;84;1;1
2007;00575X0137/HY;1;0,12;0,12;139;139;2;2
2007;00578X0007/HY;9;0,052222222;0,13;165;166;0;2
2007;00581X0004/F;2;0,02;0,04;166;166;0;2
2007;00583X0003/F;2;0,025;0,03;166;166;1;1
2007;00595X0009/HY;2;0,01;0,02;166;166;0;1
2007;00596X0030/F;1;0;0;84;84;0;0
2007;00601X0040/111111;1;0,091;0,091;84;84;1;1
2007;00602X0017/P;1;0;0;84;84;0;0
2007;00606X0081/S;2;0;0;164;164;0;0
2007;00607X0228/F;1;0;0;84;84;0;0
2007;00608X0060/HY;2;0,19;0,19;166;166;2;3
2007;00616X0022/HY;2;0,145;0,15;19;99;3;4
2007;00617X0017/HY;2;0,135;0,14;19;99;4;5
2007;00624X0048/HY;2;0,06;0,07;30;99;2;2
2007;00625X0031/HY;2;0,01;0,01;19;19;1;1
2007;00627X0005/PC;1;0;0;12;12;0;0
2007;00633X0130/F01;1;0,2;0,2;99;99;8;8
2007;00634X0098/HY;2;0,02;0,03;19;30;1;1
2007;00641X0089/F;1;0;0;12;12;0;0
2007;00644X0016/F;1;0,04;0,04;99;99;1;1
2007;00647X0190/F2;1;0;0;12;12;0;0
2007;00652X0053/F;1;0;0;12;12;0;0
2007;00653X0002/F;2;0,31;0,62;184;184;0;1
2007;00656X0029/F;1;0;0;184;184;0;0
2007;00657X0047/F;4;0;0;8;184;0;0
2007;00671X0049/P-C;2;0,255;0,37;184;184;1;3
2007;00673X0096/S.GOIN;2;0,195;0,22;184;184;1;2
2007;00675X0141/F.AEP;2;0,305;0,42;184;184;1;3
2007;00678X0003/PAEP;2;0;0;1;53;0;0
2007;00681X0032/SAEP2;3;0,046666667;0,14;1;53;0;2
2007;00682X0027/SAEP;2;0,185;0,25;53;53;2;2
2007;00683X0023/SAEP1;6;0,143333333;0,32;103;108;1;2
2007;00697X0051/SAEP;1;0,34;0,34;53;53;2;2
2007;00698X0004/P4AEP;4;0,03;0,06;53;108;0;2
2007;00698X0027/SAEP;1;0,03;0,03;53;53;1;1
2007;00724X0018/F1;3;0,006666667;0,02;93;166;0;1
2007;00726X0004/FE1;6;0,003333333;0,02;93;166;0;1
2007;00728X0030/C1;7;0,082857143;0,13;53;166;0;1
2007;00728X0042/F1;3;0;0;93;166;0;0
2007;00732X0007/C1;2;0;0;166;166;0;0
2007;00732X0014/F10;2;0,64;1,06;166;166;3;7
2007;00746X0062/HY;1;0,11;0,11;139;139;2;2
2007;00753X0050/F;1;0,09;0,09;139;139;2;2
2007;00756X0151/F1;2;0,235;0,47;166;166;0;3
2007;00765X0025/HY;2;0,01;0,02;166;166;0;1
2007;00767X0021/F;1;0,059;0,059;84;84;1;1
2007;00777X0024/F;2;0,17;0,23;164;164;2;2
2007;00783X0009/HY;2;0;0;166;166;0;0
2007;00784X0017/F.1978;2;0,12;0,13;164;166;2;2
2007;00785X0001/F;2;0,038;0,054;13;94;1;1
2007;00792X0042/P;2;0,135;0,2;166;166;2;2
2007;00806X0004/P;3;0;0;55;184;0;0
2007;00811X0013/MY;2;0,005;0,01;19;19;0;1
2007;00813X0050/P;2;0,1325;0,134;184;184;2;2
2007;00814X0065/P;2;0,188;0,228;184;184;2;2
2007;00816X0062/F;2;0;0;182;184;0;0
2007;00818X0054/HY;2;0;0;184;184;0;0
2007;00825X0015/F;1;0;0;184;184;0;0
2007;00825X0128/111111;3;0;0;55;184;0;0
2007;00832X0085/HY;2;0,155;0,18;184;184;2;3
2007;00838X0006/F;2;0,1;0,13;184;184;1;1
2007;00843X0060/F.AEP;3;0;0;12;184;0;0
2007;00845X0005/F;2;0,15;0,15;184;184;2;2
2007;00845X0018/HY;2;0,87;1,07;184;184;2;2
2007;00853X0024/SAEP;2;0,35;0,43;184;184;2;2
2007;00861X0001/PAEP;3;0;0;53;184;0;0
2007;00861X0032/PAEP;1;0;0;184;184;0;0
2007;00864X0032/SAEP;6;0,116666667;0,18;103;108;2;2
2007;00868X0013/SAEP;3;0,043333333;0,1;53;184;0;1
2007;00871X0021/SAEP;7;0,027142857;0,05;53;108;0;2
2007;00873X0018/SAEP;7;0,072857143;0,13;53;108;0;2
2007;00876X0011/S1;5;1,102;1,77;103;108;3;3
2007;00878X0012/SO;6;0,093333333;0,17;103;108;2;2
2007;00878X0019/SAEP;6;0,183333333;0,24;103;108;2;2
2007;00883X0044/SAEP3;2;0,02;0,04;103;108;0;1
2007;00887X1007/SAEP1;6;0,003333333;0,02;103;108;0;1
2007;00888X0052/HY;1;0,76;0,76;46;46;3;3
2007;00938X0025/FD1;1;0;0;184;184;0;0
2007;00945X0013/P1;3;0,137;0,177;53;184;1;2
2007;00946X0035/F3;1;0;0;184;184;0;0
2007;00955X0007/C1;2;0,1345;0,196;184;184;2;3
2007;00955X0050/F1;2;0;0;93;184;0;0
2007;00978X0011/C1;3;0,016666667;0,05;93;184;0;1
2007;00983X0193/F;10;0;0;60;184;0;0
2007;00986X0085/S;9;0;0;183;184;0;0
2007;00991X0128/F2;3;0;0;84;184;0;0
2007;00994B0114/F;9;0,164333333;1,329;184;184;0;4
2007;00996X0002/PC;10;0,0452;0,159;60;184;0;1
2007;01001B0153/HY;2;0;0;184;184;0;0
2007;01005K0047/F1;4;0,03075;0,075;84;184;0;2
2007;01007X0115/F;1;0;0;184;184;0;0
2007;01025X0047/F;3;0;0;55;184;0;0
2007;01031X0056/P.AEP;1;0;0;184;184;0;0
2007;01035X0030/F;1;0;0;184;184;0;0
2007;01044X0155/P;3;0,120666667;0,13;55;184;2;2
2007;01045X0038/F;2;0;0;184;184;0;0
2007;01051X0032/P;1;0;0;184;184;0;0
2007;01052X0003/P;2;0;0;184;184;0;0
2007;01053X0004/P;1;0,021;0,021;184;184;1;1
2007;01056X0108/HY;2;0,0265;0,053;184;184;0;1
2007;01066X0101/P;2;0;0;184;184;0;0
2007;01068X0211/F;2;0;0;184;184;0;0
2007;01076X1005/SAEP;2;0,06;0,07;184;184;1;1
2007;01078X0001/PAEP;3;0,18;0,2;55;184;2;3
2007;01082X0014/PAEP;2;0,46;0,92;184;184;0;1
2007;01084X0018/F;3;0,02;0,06;53;184;0;2
2007;01092X0009/PAEP;2;0,065;0,13;184;184;0;1
2007;01092X0017/SAEP;2;0,21;0,27;184;184;1;1
2007;01093X0005/PAEP;2;0;0;53;184;0;0
2007;01103X0065/FE2;2;0;0;53;184;0;0
2007;01105X0109/P2;2;0;0;184;184;0;0
2007;01112X0010/P1;3;0;0;103;118;0;0
2007;01113X0008/HY;6;0,456666667;0,58;103;108;2;4
2007;01114X0044/HY;6;0,048333333;0,08;103;108;0;2
2007;01115X0110/F;2;0,35;0,35;2;46;2;2
2007;01116X0086/HY;1;0,49;0,49;46;46;2;2
2007;01116X0098/HY;6;0;0;103;108;0;0
2007;01117X0120/SCE;6;0,215;0,83;103;108;0;3
2007;01121X0011/HY;2;0,345;0,36;2;2;2;2
2007;01123X0013/HY;7;0,215714286;0,33;46;108;2;4
2007;01124X0026/HY;7;0,16;0,33;46;108;0;5
2007;01131X0008/F;6;0;0;103;108;0;0
2007;01131X0045/HY;6;0,001666667;0,01;103;108;0;1
2007;01131X0046/HY;6;0,131666667;0,32;103;108;1;4
2007;01141X0015/F;1;0;0;43;43;0;0
2007;01143X0019/P1;3;0;0;103;108;0;0
2007;01144X0004/S;2;0,115;0,19;103;108;1;2
2007;01144X0015/HY;6;1,28;1,98;103;108;1;4
2007;01144X0019/HY;6;0,29;0,96;102;108;0;3
2007;01145X0021/F;3;0;0;103;108;0;0
2007;01168X0005/F1;4;0,09975;0,11;53;184;1;1
2007;01168X0034/F1;3;0;0;53;184;0;0
2007;01172X0010/F;4;0,13775;0,212;2;184;0;3
2007;01172X0066/F2;3;0,106333333;0,18;53;184;1;3
2007;01176X0004/P;4;0,26225;0,32;53;184;2;3
2007;01178X0009/FD1;3;0,133333333;0,23;53;184;0;1
2007;01183X0075/F1;6;0,444333333;0,54;91;184;3;5
2007;01184X0027/C1;3;0,080333333;0,09;93;184;1;1
2007;01184X0051/F2;3;0,279;0,33;93;184;2;3
2007;01185X0010/C1;2;0,039;0,078;184;184;0;1
2007;01188X0018/F2;2;0;0;184;184;0;0
2007;01191X0239/F;2;0;0;184;184;0;0
2007;01193X0187/F2;2;0;0;184;184;0;0
2007;01194X0157/F2;6;0,129666667;0,22;38;184;1;3
2007;01196X0042/C4;3;0,609333333;1,474;2;184;0;5
2007;01204X0045/FE1;1;0,131;0,131;184;184;2;2
2007;01205X0109/F6;6;0,117;0,31;40;184;0;3
2007;01205X0135/C1;14;0,212285714;0,29;53;184;2;4
2007;01206X0146/FB1;1;0;0;184;184;0;0
2007;01213X0250/FP1;1;0;0;184;184;0;0
2007;01215X0040/C1;2;0,1225;0,145;184;184;2;2
2007;01215X0103/C1;6;0,019333333;0,06;38;184;0;1
2007;01224X0003/S;9;0,007222222;0,065;184;184;0;1
2007;01228X0001/S;9;0,023555556;0,118;184;184;0;2
2007;01233X0010/S;10;0,0075;0,073;60;184;0;2
2007;01241X0314/F;3;0,02;0,06;60;184;0;1
2007;01242X0521/F1.AEP;9;0,010555556;0,075;183;184;0;2
2007;01243X0030/P;2;0,14;0,187;184;184;2;3
2007;01251X0045/F;2;0;0;182;182;0;0
2007;01253X0082/F;2;0,037;0,074;182;182;0;1
2007;01254X0070/F;3;0,006666667;0,02;60;184;0;1
2007;01254X0257/P;3;0,165666667;0,19;55;184;2;3
2007;01258X0072/F;2;0,3345;0,389;184;184;3;3
2007;01262X0009/P;2;0;0;184;184;0;0
2007;01263X0055/P;2;0;0;184;184;0;0
2007;01273X0031/HY;1;0,286;0,286;184;184;3;3
2007;01275X0016/P;2;0,1855;0,224;184;184;2;2
2007;01277X0181/F;2;0;0;184;184;0;0
2007;01277X0223/P.CLIN;2;0,0345;0,043;184;184;1;2
2007;01282X0165/F;3;0;0;55;184;0;0
2007;01288X0039/HY;2;0;0;184;184;0;0
2007;01293X0021/F;1;0;0;184;184;0;0
2007;01294X0052/HY;2;0;0;184;184;0;0
2007;01296X0033/HY;2;0,138;0,225;184;184;1;2
2007;01296X0064/P;2;0,249;0,337;184;184;2;2
2007;01306X0044/HY;2;0,105;0,13;181;184;1;1
2007;01306X0070/HY;1;0,27;0,27;184;184;1;1
2007;01307X0117/SCE;2;0,025;0,05;181;184;0;1
2007;01308X0089/P;2;0;0;184;184;0;0
2007;01312X0084/F1AEP;1;0;0;184;184;0;0
2007;01318X0002/SAEP;3;0,06;0,08;53;184;1;1
2007;01318X0042/SAEP;1;0;0;53;53;0;0
2007;01321X0011/FAEP;3;0,283333333;0,5;55;184;3;3
2007;01323X0005/FAEP;2;0;0;184;184;0;0
2007;01326X0041/FAEP;2;1,03;1,14;184;184;8;8
2007;01327X0055/PAEP86;2;0,43;0,53;184;184;5;6
2007;01332X1010/F;3;0;0;53;184;0;0
2007;01334X0010/SAEP;3;0,056666667;0,17;53;184;0;1
2007;01335X0001/FAEP;2;0;0;184;184;0;0
2007;01344X1002/HY;2;0,695;1,2;184;184;1;3
2007;01354X0069/HY;6;0,081666667;0,13;103;108;1;2
2007;01354X0153/F1;4;0,0475;0,09;45;108;0;2
2007;01355X0261/F;3;0;0;46;184;0;0
2007;01356X0099/HY;3;0,09;0,12;45;184;1;2
2007;01358X0201/F;5;0,084;0,15;46;108;1;2
2007;01363X0007/HY;6;0,07;0,14;103;108;0;3
2007;01372X0064/HY;3;0,156666667;0,39;103;108;0;2
2007;01372X0196/EX;1;0,05;0,05;108;108;1;1
2007;01374X0017/HY;6;0;0;103;108;0;0
2007;01377X0063/HY;6;0,036666667;0,12;103;108;0;2
2007;01381X0099/P12;3;0,053333333;0,1;103;108;0;3
2007;01385X0059/PC;5;0,01;0,03;43;108;0;2
2007;01392X0054/F;3;0,01;0,02;43;108;0;2
2007;01392X0089/HY;2;0,005;0,01;103;108;0;1
2007;01396X0142/F2;2;0,015;0,03;103;108;0;1
2007;01398X0030/27;2;0;0;103;108;0;0
2007;01406X0012/405;3;0;0;43;108;0;0
2007;01424X0021/HYD;2;0,0805;0,161;184;184;0;2
2007;01436X0017/C1;2;0;0;184;184;0;0
2007;01456X0022/F;2;0;0;184;184;0;0
2007;01462X0132/C1;2;0,162;0,182;184;184;3;3
2007;01465X0087/PS3;2;0,5225;0,744;184;184;2;3
2007;01468X0046/FE3-94;3;0;0;93;184;0;0
2007;01474X0052/P1;2;0,0105;0,021;184;184;0;1
2007;01477X0018/C1;2;0;0;184;184;0;0
2007;01482X0001/F;3;0;0;60;184;0;0
2007;01483X0040/PC;10;0,0288;0,182;60;184;0;2
2007;01485X0010/C1;2;0;0;184;184;0;0
2007;01493X0016/F2;3;0,04;0,081;60;184;0;2
2007;01497X0014/SO;9;0,159777778;1,251;183;184;0;3
2007;01501X0072/F2-94;2;0;0;184;184;0;0
2007;01502X0003/F;10;0,1084;0,212;60;184;2;3
2007;01504X0085/S;2;0,7945;0,917;184;184;2;2
2007;01505X0005/F;2;0;0;184;184;0;0
2007;01506X0043/F1;3;0,009666667;0,029;60;184;0;1
2007;01508X0002/F;3;0,125666667;0,176;60;184;1;2
2007;01511X0036/F;2;0;0;184;184;0;0
2007;01511X0187/F;1;0;0;191;191;0;0
2007;01511X0192/F;3;0;0;60;184;0;0
2007;01513X0029/F3;2;0,221;0,233;184;184;2;2
2007;01515X0003/HY3;4;0;0;9;184;0;0
2007;01516X0115/F2;1;0;0;184;184;0;0
2007;01517X0025/P1;2;0,13;0,136;184;184;2;2
2007;01517X0088/F5;4;0,19725;0,236;9;184;2;3
2007;01518X0153/HY3;3;0,093333333;0,119;118;184;1;2
2007;01522X0053/HY;2;0,109;0,11;184;184;2;2
2007;01525X0007/A6;3;0,051;0,066;75;184;1;1
2007;01526X0063/F;3;0,226;0,29;48;184;2;3
